responseid	respid	interview_start	interview_end	status	In your current role do you carry out primary research?	Have you published a manuscript in the past 3 years?				How familiar are you with the term reproducibility when referring to publishing scientific content.	Could you please briefly tell us what reproducibility means to you.	"Is a 'crisis of reproducibility' something you have heard of before, as an issue in science?"							Which of the following statement regarding a 'crisis or reproducibility' within the science community do you agree with?	To what extent do you feel that the crisis in reproducibility is suitably flagged?	"In your opinion, what proportion of published results in your field are reproducible? i.e. the results of a given study could be replicated exactly or reproduced in multiple similar experimental systems with variations of experimental settings such as materials and experimental model)"	"Please complete the following sentence: ""In my opinion, the level of reproducibility in my field is…"	To what extent do you agree or disagree with the following statements?		Please use the box below to tell us more about your answer:	How often do you do any of the following?			Have you encountered efforts or directives from funding agencies designed to improve reproducibility of the work you do?	To what extent do you agree/disagree with the following statements?			Please use the box below to tell us more about existing efforts that you've encountered and why you think they do or do not help:	Have you encountered efforts from journal publishers designed to enhance or ensure the reproducibility of your work (e.g. using checklists to ensure standards for describing research methods)?	To what extent do you agree/disagree with the following statements?			Please use the box below to tell us more about existing efforts that you've encountered and why you think they do or do not help:	Have you and/or your lab group established any procedures to ensure reproducibility in your work?	Use the box below to tell us about the steps that have been taken to ensure reproducibility in your work?	When did you and/or your lab group establish these procedures?	Do you think the quality of your research changed after these changes were introduced?	"What kind of an impact, overall, have the changes you made to ensure reproducibility had on your lab?"	Please tell us about any other positive or negative impacts these changes have had on your lab:	Do you think that you and/or your lab should implement any further changes?	Please use the box below to tell us about what further changes you think should be implemented: 	Have you identified any barriers to implementing changes that would improve reproducibility of research in your lab? 	Please tell us about the barriers that you have identified:	To what extent do you agree or disagree with the following statements:		Please use the scale below to indicate how much each of the following factors contributes to a failure to reproduce results:														Please tell us about any other important factors you feel we may have missed that contribute to irreproducible results:	Please use the scale below to indicate how likely you think the following factors would be to improve the reproducibility of research.											"Please tell us about any other important factors you feel we may have missed, and you think would improve reproducibility of research:"	"Which, if any, of the following have you done?"						Has anyone ever told you that they could not reproduce results from one of your own experiments?	What did you do?	How many members are in your lab?	What is your age?	Which of the following job titles best applies to you?	Other job title	Which of the following best describes your area of interest?	Other area of interest	What is your specialty within astronomy?	Other specialty within astronomy?	What is your specialty within biology?	Other specialty within biology	What is your specialty within chemistry?	Other specialty within chemistry	What is your specialty within earth and environmental science?	Other specialty within earth and environmental science?	What is your specialty within engineering?	Other specialty within engineering?	What is your specialty within material science?	Other specialty within material science?	What is your specialty within medicine?	Other specialty within medicine?	What is your specialty within physics?	Other specialty within physics?	In which continent do you live?	Which country in Asia (including Middle East)?	Which country in Australasia?	Which country in Africa?	Which country in Europe?	Which country in North America (including Central America and the Caribbean)?	Which country in South America?			
6890	6890	23/10/2015	23/10/2015	complete	Yes	0	1	0	0	Very familiar	"ease with which your study, including methods and specific hypothesis tests can be replicated "	1	0	1	1	0		0	There is a significant crisis of reproducibility	Not enough	30%	"...worse than for other scientific fields on average."""	Strongly agree	Neither agree nor disagree	"I think part of the problem is in reporting standards to allow transparent methods to be communicated, and part of the problem is that I am in psychology, where many mediating factors are not taken into account, and there is a great deal of variability in the individual (which is a bit different to, say, the variability you get from chemical compounds in the hard sciences). "	Monthly	Quarterly	Daily	Yes	Agree	Agree	Strongly agree	"Open source data and providing money for publications will help, it will also help eliminate the bias toward publishing only positive results, which greatly impacts reproducibility (if you must do 3 studies to have a ""significant"" result but only have the funds for one publication, you will submit the manuscript showing a rejection of the null. "	No					Yes	"We share methods and code, and tend to try to replicate methods we have seen reported elsewhere by other labs. "	The procedures have been in place since I started working in my lab	"Yes, the quality of my research has improved"	These changes have had a positive impact on my lab		I am unsure		Yes	"Most barriers are around cost, sampling bias, and practicalities in terms of time and staff for implementing such efforts. "	Neither agree nor disagree	Disagree	Rarely contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Rarely contributes	Rarely contributes	Sometimes contributes	I don't know	Very often contributes	Never contributes		Very likely	Very likely	Very likely	Very likely	Very likely	Very likely	Likely	Very likely	Likely	Very likely	Likely		No	No	Yes	No	No	No	No		6-10 members	25 - 34	PhD Student		Other	Psychology																	Europe				United Kingdom					
6894	6894	23/10/2015	23/10/2015	complete	Yes	0	1	0	0	Very familiar	It´s  the ability to execute the same procedures in different times and places and obtaining the same results	0	0	0	1	0		0	There is a significant crisis of reproducibility	A reasonable amount	40%	"...worse than for other scientific fields on average."""	Strongly agree	Neither agree nor disagree	"In the feild of biology there are too many variables, poor statistical analysis (very frequently), and complex experiments. In physics, on the other hand, reproducibility issues may apear, but surely are much more rare."	Daily	Weekly	Weekly	No					Yes	Neither agree nor disagree	Neither agree nor disagree	Agree		Yes	 	Within the last year	I don't know	These changes have had a positive impact on my lab		Yes		I don't know		Neither agree nor disagree	Neither agree nor disagree	Rarely contributes	Sometimes contributes	Always contributes	Always contributes	Sometimes contributes	Always contributes	Always contributes	Always contributes	Always contributes	Always contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Never contributes		Not at all likely	Likely	Likely	Likely	Likely	Likely	Likely	Not very likely	Not very likely	Not very likely	Not very likely		Yes	Yes	No	No	No	No	No		26-50 members	25 - 34	Principal Investigator		Biology				Molecular Biology														South America						Brazil			
6901	6901	23/10/2015	23/10/2015	complete	Yes	0	1	0	0	Very familiar	Possibility to regenerate same results under similar experimental conditions and parameters	0	1	0	0	0		0	There is a slight crisis of reproducibility	A reasonable amount	60%	"...about the same as for other scientific fields on average"""	Agree	Agree		Weekly	Monthly	Quarterly	No					Yes	Strongly agree	Agree	Agree		Yes		The procedures have been in place since I started working in my lab	"Yes, the quality of my research has improved"	These changes have had a positive impact on my lab		Yes		No		Agree	Disagree	Always contributes	Very often contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Sometimes contributes	Rarely contributes	Rarely contributes	Very often contributes	Rarely contributes	Never contributes	Sometimes contributes	Never contributes	The list is well inclusive	Likely	Not very likely	Very likely	Very likely	Not very likely	Likely	Very likely	Likely	Likely	Likely	Likely		Yes	Yes	No	No	No	No	No		11-25 members	25 - 34	PhD Student		Materials Science												Catalytic and Separation Materials						Europe				Estonia					
6909	6909	23/10/2015	23/10/2015	complete	Yes	1	1	0	0	Very familiar		1	1	0	1	0		0	There is a significant crisis of reproducibility	Not enough	30%	"...about the same as for other scientific fields on average"""	Strongly agree	Strongly agree		Daily	Daily	Daily	Yes	Neither agree nor disagree	Agree	Agree		No					Yes	we published best practice guidelines on preclinical testing in mouse models in 2003	The procedures have been in place since I started working in my lab	"Yes, the quality of my research has improved"	These changes have had a positive impact on my lab	 	Yes	We should always be doing everything that we can to improve reproducibility. These questions are not helpful	No		Strongly agree	Strongly disagree	Rarely contributes	Very often contributes	Sometimes contributes	Very often contributes	Very often contributes	Very often contributes	Very often contributes	Very often contributes	Very often contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Rarely contributes	Pressure to publish novel findings to obtain publication in 'high impact' journal. Novelty should not be the criteria for publication - the criteria should be a well designed and well executed studies. The journals drive a lot of the problems.	Likely	Very likely	Very likely	Likely	Very likely	Very likely	Very likely	Very likely	Not very likely	Likely	Likely	"A change in emphasis from the journal as to what constitutes high impact good quality research. A recognition from journals that it is the quality of the research that is more important than whether a results is positive, negative or novel"	Yes	Yes	Yes	Yes	No	No	No		11-25 members	55 - 64	Professor		Biology				Neuroscience														Europe				United Kingdom					
6918	6918	23/10/2015	23/10/2015	complete	Yes	0	0	1	0	Somewhat familiar	"for me, reproducibilty means the research experiment which when conducted by another should produce same result"	0	0	0	1	0		0	There is a slight crisis of reproducibility	Not enough	40%	"...about the same as for other scientific fields on average"""	Neither agree nor disagree	Disagree		Monthly	Never	Weekly	No					Yes	Agree	Agree	Neither agree nor disagree		Yes		Within the last 2 years	"Yes, the quality of my research has improved"	These changes have had a positive impact on my lab		Yes		Yes		Disagree	Agree	Rarely contributes	Very often contributes	Never contributes	Never contributes	Sometimes contributes	I don't know	Rarely contributes	Sometimes contributes	Rarely contributes	Very often contributes	Sometimes contributes	Rarely contributes	Sometimes contributes	Very often contributes		Likely	Very likely	Likely	Very likely	Likely	Not very likely	Not very likely	Likely	Very likely	Likely	Not very likely		No	No	No	No	Yes	No	Yes	repeated the experiment 	11-25 members	25 - 34	Student		Biology				Other Biology	biochemistry													Asia (including Middle East)	India								
6922	6922	23/10/2015	23/10/2015	complete	Yes	0	0	1	0	Very familiar	Being able to execute the method of a previously conducted study and finding results broadly consist with those of the original. 	1	1	0	0	0		0	There is a significant crisis of reproducibility	A reasonable amount	40%	"...worse than for other scientific fields on average."""	Strongly agree	Agree		Never	Quarterly	Quarterly	Not applicable					Not applicable					No								No		Agree	Disagree	Rarely contributes	Sometimes contributes	Rarely contributes	Rarely contributes	Very often contributes	Very often contributes	Very often contributes	Rarely contributes	Sometimes contributes	I don't know	Rarely contributes	I don't know	Sometimes contributes	Rarely contributes		Very likely	Very likely	Likely	Likely	Likely	Likely	Likely	Likely	Likely	I don't know	Not very likely		No	No	No	No	No	No	No		11-25 members	25 - 34	PhD Student		Other	Psychology																	Europe				United Kingdom					
6924	6924	23/10/2015	23/10/2015	complete	Yes	1	0	0	0	Fairly familiar	at least technical triplicates of each experiment	0	1	0	0	0		0	There is a significant crisis of reproducibility	Not enough	60%	"...about the same as for other scientific fields on average"""	Agree	Agree		Monthly	Monthly	Quarterly	No					No					No								No		Agree	Agree	Rarely contributes	Very often contributes	Sometimes contributes	Rarely contributes	Very often contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Rarely contributes	Sometimes contributes	Sometimes contributes	Rarely contributes	Sometimes contributes	Never contributes		Very likely	Likely	Not very likely	Not very likely	Not very likely	Likely	Very likely	Very likely	Likely	Not very likely	Likely		Yes	Yes	Yes	No	No	No	Yes	shrug it off	11-25 members	35 - 44	Research Scientist		Biology				Biotechnology														Europe				Denmark					
6933	6933	23/10/2015	23/10/2015	complete	Yes	0	1	0	0	Very familiar		1	1	0	0	0		0	There is a slight crisis of reproducibility	Too much	70%	"...better than for other scientific fields on average."""	Agree	Agree		Weekly	Monthly	Monthly	Yes	Agree	Agree	Agree		Yes	Strongly agree	Strongly agree	Strongly agree		Yes	SOP protocols for standard procedures	Within the last 2 years	I don't know	These changes have had a positive impact on my lab		I am unsure		Yes	Practicalities: time consuming	Disagree	Strongly disagree	Always contributes	Sometimes contributes	Very often contributes	Very often contributes	Always contributes	Very often contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Never contributes		Likely	Likely	Likely	Likely	Likely	Very likely	Likely	Very likely	Very likely	Likely	Not very likely		Yes	Yes	No	No	No	No	No		11-25 members	35 - 44	Post-doctoral Fellow		Biology				Developmental Biology														Europe				Netherlands					
6942	6942	23/10/2015	23/10/2015	complete	Yes	0	1	0	0	Very familiar	the results of one researcher should be equal or very near to the results of other researcher if he is doing the same study	0	0	0	1	0		0	There is no crisis of reproducibility	Too much	90%	"...worse than for other scientific fields on average."""	Neither agree nor disagree	Disagree	"In medicine the result vary very much, sometimes in the experimental studies the results are strongly positive and it is very difficult to repeat them in humans."	Weekly	Monthly	Quarterly	No					No					Yes	"We are treating the diabetic foot ulcers, we are trying to take photos in the same way in all the patients and to use the same protocol of treatment , wich is not applicable because of differences in the patients' state"	The procedures have been in place since I started working in my lab	I don't know	These changes have had a positive impact on my lab	"it is not lab, it is a medical center, our primary goal is to treat patients, besides we are analysing our results"	No		No		Neither agree nor disagree	Neither agree nor disagree	Always contributes	I don't know	Sometimes contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Very often contributes	I don't know	Very often contributes	Always contributes	I don't know		Likely	Likely	Likely	Likely	Likely	Likely	Likely	Likely	Not very likely	Not very likely	Not at all likely		Yes	No	No	No	No	No	I can't remember		1-5 members	65 or over	Medical Professional/Doctor		Medicine														Other Clinical Medicine	Hyperbaric and diving medicine			South America						Argentina			
6943	6943	23/10/2015	24/10/2015	complete	Yes	0	1	0	0	Very familiar		1	1	0	1	0		0	There is a significant crisis of reproducibility	A reasonable amount	50%	I am unsure	Neither agree nor disagree	Agree	"My field is primarily historical rather than experimental, so reproducibility is not as key as in experimental fields "	Daily	Monthly	Monthly	No					No					No								No		Disagree	Disagree	Rarely contributes	Very often contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Rarely contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Rarely contributes	Sometimes contributes	Sometimes contributes		Very likely	Very likely	Likely	Not very likely	Very likely	Likely	Very likely	Likely	Likely	Likely	Likely		No	No	No	No	No	No	No		6-10 members	25 - 34	Post-doctoral Fellow		Other	Social Sciences																	North America (including Central America and the Caribbean)					United States				
6945	6945	23/10/2015	23/10/2015	complete	Yes	1	0	0	0	Very familiar	Reproducibility is the consistency among different studies 	0	1	1	1	0		0	There is a slight crisis of reproducibility	A reasonable amount	70%	"...better than for other scientific fields on average."""	Disagree	Agree	The problems of reproducibility has its origin in the design. There are disciplines that do not use methodological standards to guarantee the reproducibility	Daily	Daily	Daily	Yes	Strongly agree	Strongly agree	Agree	In this time we are doing guides for the design of medical research in our institution for better the reproducibility of our studies 	Yes	Agree	Agree	Strongly agree	The journals in my field have guides for the reviewers and the authors for better the reproducibility	Yes	We have guides to do our projects and to publish an article.	Within the last year	"Yes, the quality of my research has improved"	These changes have had a positive impact on my lab	We have studies with better designs 	Yes	I believe that we must assess the impact in future publications and the implication of our studies in the medical practice. 	Yes	We have researchers that are not interesting in these changes. 	Agree	Agree	Rarely contributes	Sometimes contributes	Sometimes contributes	Sometimes contributes	Very often contributes	Very often contributes	Always contributes	Always contributes	Very often contributes	Very often contributes	Sometimes contributes	Always contributes	Always contributes	Rarely contributes	The random error is an important factor but the researchers think few in it. 	Not very likely	Very likely	Very likely	Likely	Very likely	Very likely	Likely	Likely	Very likely	Likely	Likely	We need to teach values to the students.	Yes	No	No	No	Yes	No	Yes	The frequency of a factor in our population	11-25 members	45 - 54	Principal Investigator		Medicine														Hematology				North America (including Central America and the Caribbean)					Mexico				
